,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,csDiffPerMinDeltas.30-end,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.20-30,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole
13,3,Blue,90,1,4,UNRANKED,H2K Caedrel,7,Malzahar,FALSE,3092,3151,3158,2424,1058,3165,3363,0,4,2,0,0,0,608,0,0,0,0,0,170658,156428,14230,0,0,13082,12797,284,0,270,1,6995,3643,1315,31,56,10597,6407,4161,29,12581,11035,0,0,283,16,16,0,392,16,3,0,15,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8304,9,3,0,8347,0,0,0,8226,2007,0,0,8234,22,0,0,8300,8200,SOLO,MIDDLE,9.6,8,0,8,506.7,478.4,0,526.1,406.5,291.5,0,395.8,0,0,0,0,0,0,0,0,250.2,277.7,0,306.1,0,0,0,0,2,FALSE,FALSE,1985,H2K,MID
14,4,Blue,429,4,7,UNRANKED,H2K Sheriff,0,Kalista,FALSE,3153,3085,3047,1038,3097,3046,3363,2,3,0,0,1,0,1136,0,0,0,0,0,157385,1459,152414,3511,323,9817,998,8411,407,2800,5,12490,6116,3413,35,19,8303,4148,4127,28,12715,12175,2,0,300,19,15,0,1043,14,7,0,13,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,40,0,9101,2997,6067,0,9104,22,40,0,8014,159,0,0,8304,10,0,0,8313,0,0,0,8000,8300,DUO_CARRY,BOTTOM,7.8,9.3,0,10.5,363.5,354.7,0,449.1,364.6,295.4,0,429.2,-0.8,0.25,0,-0.05,-69.05,-7.5,0,10.85,265.7,95.9,0,244.7,207.75,-36.35,0,36.1,2,FALSE,FALSE,1985,H2K,BOTCARRY
15,5,Blue,201,4,14,UNRANKED,H2K Promisq,4,Braum,FALSE,3067,1029,3117,2303,2055,3190,3364,0,3,2,0,0,0,1134,0,0,0,0,0,25210,5606,7115,12488,0,3665,2550,630,483,1222,5,20551,1257,360,125,24,11721,4432,7231,58,9037,7900,0,0,106,0,0,0,265,12,16,0,82,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1443,0,0,8463,659,0,0,8430,45,0,0,8444,445,0,0,8136,29,0,0,8105,2,0,0,8400,8100,DUO_SUPPORT,BOTTOM,2.9,2.8,0,3.7,217,245.5,0,421.9,266.2,177.7,0,318.7,-0.8,0.25,0,-0.05,-69.05,-7.5,0,10.85,401.9,109.3,0,402.8,207.75,-36.35,0,36.1,2,FALSE,FALSE,1985,H2K,SUPPORT
16,6,Red,126,12,4,UNRANKED,VIT Cabochard,24,Jayce,TRUE,3139,0,1055,3071,3147,3047,3340,3,1,11,2,1,1,654,0,0,0,0,0,179469,19395,154607,5466,0,14141,2455,11685,0,1465,1,7012,7433,5199,89,5,9606,2155,6959,492,13441,11975,2,0,316,4,4,0,236,17,9,0,48,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,639,159,0,8226,1455,0,0,8234,20,0,0,8237,412,0,0,8139,733,0,0,8136,23,0,0,8200,8100,SOLO,TOP,9.8,9.6,0,10.4,519.9,468.9,0,563.1,369.1,328.4,0,458.5,-0.2,3.1,0,1.8,-21.8,52,0,-28.3,353.9,182.5,0,313.9,-12.6,-128.6,0,-345.2,2,FALSE,FALSE,1985,Team Vitality,TOP
17,7,Red,59,4,11,UNRANKED,VIT Gilius,552,Jarvan IV,TRUE,1409,1031,3109,3083,3047,1057,3364,3,2,12,2,1,1,1344,0,0,0,0,0,136043,40300,82989,12753,0,5640,854,4700,86,7102,1,25169,11108,199,120,9,24540,7454,16937,148,11671,10995,0,0,52,135,90,11,498,15,9,0,66,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,571,0,0,8143,239,0,0,8136,35,0,0,8105,5,0,0,9104,18,40,0,8014,128,0,0,8100,8000,NONE,JUNGLE,1.5,0.7,0,2.2,437.8,318.1,0,415.8,301.6,300,0,370,0,0,0,0,0,0,0,0,610,578.8,0,915.1,0,0,0,0,2,FALSE,FALSE,1985,Team Vitality,JUNGLE
18,8,Red,13,4,14,UNRANKED,VIT Jiizuke,4,Ryze,TRUE,3040,3157,3140,3165,3027,3158,3340,9,0,6,9,4,1,0,2,1,1,0,0,301716,288272,13009,434,1112,18042,17203,788,50,4119,1,13563,14711,4661,39,32,12172,6470,5561,141,16407,14175,2,0,300,52,23,17,78,18,5,0,21,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8304,8,0,0,8347,0,0,0,8234,20,0,0,8237,469,0,0,8300,8200,NONE,JUNGLE,9.6,7.7,0,10.2,541.6,498.7,0,664.2,434.2,350.5,0,522.3,0,0,0,0,0,0,0,0,329.2,212,0,563.1,0,0,0,0,2,FALSE,FALSE,1985,Team Vitality,MID
19,9,Red,81,7,4,UNRANKED,VIT Minitroupax,23,Ezreal,TRUE,3158,2423,3139,3036,3025,3042,3363,2,0,10,2,1,1,1981,0,0,0,0,0,206878,37011,167892,1974,0,10863,2396,8191,275,1810,4,5310,10886,6627,40,11,4738,1095,3643,0,15297,12850,2,1,345,27,17,4,801,16,0,0,13,17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,275,30,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8233,21,20,0,8236,28,0,0,8300,8200,DUO_CARRY,BOTTOM,10.6,9.2,0,11.4,446.5,349.1,0,532.4,460.1,314.5,0,524.3,0.8,-0.25,0,0.05,69.05,7.5,0,-10.85,126,138.5,0,193.1,-207.75,36.35,0,-36.1,2,FALSE,FALSE,1985,Team Vitality,BOTCARRY
20,10,Red,223,4,3,UNRANKED,VIT Jactroll,4,Tahm Kench,TRUE,3401,0,2045,3105,3009,1033,3364,0,0,9,0,0,0,0,0,0,0,0,0,31764,12054,8490,11219,0,972,896,76,0,4089,4,19409,3582,2406,62,5,10174,4186,5850,137,8780,7525,0,0,81,0,0,0,112,13,15,0,50,12,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2205,0,0,8242,5,0,0,8429,69,14,13,8444,549,0,0,8345,4,0,0,8410,61,0,0,8400,8300,DUO_SUPPORT,BOTTOM,1.7,2.4,0,2.9,272.1,266.1,0,316.9,223.1,174.7,0,308.8,0.8,-0.25,0,0.05,69.05,7.5,0,-10.85,126.1,139.4,0,382.2,-207.75,36.35,0,-36.1,2,FALSE,FALSE,1985,Team Vitality,SUPPORT
21,1,Blue,164,12,4,UNRANKED,UOL WhiteKnight,4,Camille,FALSE,3053,3077,3078,3111,1036,0,3340,2,4,1,0,1,0,903,0,0,0,0,0,149739,892,126953,21893,0,9681,630,5997,3054,1292,1,22204,2920,652,25,20,23357,7391,15669,297,11069,11183,0,0,258,0,0,0,319,16,4,0,14,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,637,0,0,8224,402,0,0,8210,0,0,0,8237,223,0,0,8435,13,0,0,8444,883,0,0,8200,8400,SOLO,TOP,8,6.8,0,8.9,482.8,422.8,0,504.7,348.5,239.3,0,344.7,0,-1.5,0,-1.3,-52.1,-40.4,0,-200.7,380.2,389.5,0,639.1,-150.4,69.8,0,178.5,3,FALSE,FALSE,2032,Unicorns of Love,TOP
22,2,Blue,28,11,4,UNRANKED,UOL Kold,4,Evelynn,FALSE,3135,1410,3151,3020,3098,0,3364,1,1,1,0,1,0,2016,0,0,0,0,0,157941,127793,16851,13295,794,10248,9970,218,59,6662,1,8864,7564,0,63,6,16444,4009,12382,53,10549,10350,0,0,18,151,101,8,581,14,3,0,35,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,898,0,0,8143,523,0,0,8136,15,0,0,8105,2,0,0,8313,0,0,0,8304,10,0,0,8100,8300,NONE,JUNGLE,0.8,0.2,0,0.1,364.9,373.1,0,336.2,299.5,282.6,0,309.4,-1.2,-0.5,0,-2.3,-5.6,-20.5,0,-161.7,264,499,0,320.5,-308.2,-12.8,0,-336.6,3,FALSE,FALSE,2032,Unicorns of Love,JUNGLE
23,3,Blue,7,4,12,UNRANKED,UOL Exileh,4,LeBlanc,FALSE,3146,3135,0,3165,0,3020,3340,1,3,0,0,1,0,1079,0,0,0,0,0,163571,120726,31380,11465,618,13660,12402,1257,0,6342,1,8629,0,0,52,17,21334,12390,8489,455,11207,11075,0,0,287,12,12,0,79,17,8,0,37,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1493,0,0,8143,730,0,0,8136,16,0,0,8135,1,0,0,8210,0,0,0,8243,15,0,0,8100,8200,SOLO,MIDDLE,10.5,7,0,9.6,562.8,473.6,0,593.8,364.1,250.2,0,376.4,0.6,-0.5,0,0.5,61.8,43.8,0,-7.4,596.5,293.2,0,643.5,153.5,13.8,0,-163.8,3,FALSE,FALSE,2032,Unicorns of Love,MID
24,4,Blue,96,4,7,UNRANKED,UOL Samux,4,Kog'Maw,FALSE,3085,3097,3140,3091,3124,3006,3363,0,2,1,0,0,0,1737,0,0,0,0,0,203162,102223,96679,4259,463,20965,13802,5339,1823,2567,5,15299,4855,3058,39,12,6888,1889,4903,96,12951,12400,1,0,347,4,4,0,721,15,2,0,10,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,40,0,9101,750,1289,0,9104,20,40,0,8014,408,0,0,8313,0,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,10,8.7,0,10.4,407.4,316.7,0,413,367.5,290.6,0,368.6,-1.4,-0.7,0,0.45,-55.7,10.7,0,-151.65,56.9,101,0,163.9,-95.65,-47.5,0,77.25,3,FALSE,FALSE,2032,Unicorns of Love,BOTCARRY
25,5,Blue,117,3,4,UNRANKED,UOL Totoro,4,Lulu,FALSE,2049,3222,2055,3098,3504,3158,3364,0,2,1,0,0,0,1391,0,0,0,0,0,13429,7843,5570,15,0,1991,1387,589,15,71,1,4169,1450,1219,90,10,6829,3825,3003,0,8304,7725,0,0,62,0,0,0,134,13,13,0,50,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,240,1635,0,8226,1561,0,0,8234,24,0,0,8237,110,0,0,8304,10,0,0,8347,0,0,0,8200,8300,DUO_SUPPORT,BOTTOM,2.1,1.5,0,2.2,230.6,297.5,0,291.5,254.1,164,0,259.4,-1.4,-0.7,0,0.45,-55.7,10.7,0,-151.65,54.4,122,0,368.8,-95.65,-47.5,0,77.25,3,FALSE,FALSE,2032,Unicorns of Love,SUPPORT
26,6,Red,516,3,4,UNRANKED,GIA Ruin,4,Ornn,TRUE,3193,3105,3083,3111,3025,3194,3340,3,1,5,2,1,1,1012,0,0,0,0,0,181980,63136,104615,14229,0,9919,5390,4529,0,1161,1,44759,2268,2268,31,34,21222,10964,8164,2094,14089,13575,0,1,277,28,20,8,1231,18,3,0,20,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8313,0,0,0,8304,9,3,0,8347,0,0,0,8430,27,0,0,8444,1164,0,0,8300,8400,SOLO,TOP,8,8.3,0,10.2,534.9,463.2,0,705.4,388.1,304,0,467,0,1.5,0,1.3,52.1,40.4,0,200.7,530.6,319.7,0,460.6,150.4,-69.8,0,-178.5,3,FALSE,FALSE,2032,Giants Gaming,TOP
27,7,Red,113,4,11,UNRANKED,GIA Djoko,4,Sejuani,TRUE,1409,2055,3193,3190,3194,3111,3364,0,1,8,0,0,0,1907,0,0,0,0,0,134001,45518,71068,17414,0,3865,1910,1954,0,8020,4,33932,16990,1082,79,10,23192,7782,14010,1400,11816,12000,0,0,55,131,79,23,523,15,8,0,22,29,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,239,0,0,8463,698,0,0,8429,70,16,19,8451,176,0,0,8313,0,0,0,8304,10,0,0,8400,8300,NONE,JUNGLE,2,0.7,0,2.4,370.5,393.6,0,497.9,354.3,256.6,0,370,1.2,0.5,0,2.3,5.6,20.5,0,161.7,572.2,511.8,0,657.1,308.2,12.8,0,336.6,3,FALSE,FALSE,2032,Giants Gaming,JUNGLE
28,8,Red,268,4,7,UNRANKED,GIA Betsy,4,Azir,TRUE,3111,1056,1026,3135,3115,3151,3363,2,2,5,0,1,0,1463,0,0,0,0,0,194199,184845,9228,125,0,14692,13700,867,125,3322,1,8403,13671,3648,16,9,19854,14021,5743,90,13735,12325,0,0,283,24,12,4,282,17,1,0,10,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1466,0,0,8226,1269,0,0,8210,0,0,0,8237,799,0,0,8009,2030,0,0,9104,20,10,0,8200,8000,SOLO,MIDDLE,9.9,7.5,0,9.1,501,429.8,0,601.2,404.7,245.9,0,484.1,-0.6,0.5,0,-0.5,-61.8,-43.8,0,7.4,443,279.4,0,807.3,-153.5,-13.8,0,163.8,3,FALSE,FALSE,2032,Giants Gaming,MID
29,9,Red,18,4,7,UNRANKED,GIA Steeelback,4,Tristana,TRUE,3094,3006,3072,3031,3087,3123,3363,7,0,2,7,2,1,2027,2,0,0,0,0,285910,94703,187929,3278,970,21470,4869,15824,776,4918,5,11469,32827,20325,30,7,8837,3890,4489,456,17130,15425,8,1,322,50,45,2,350,16,1,0,10,10,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,9993,0,0,9101,2994,6844,0,9104,20,0,0,8014,605,0,0,8345,4,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,10.7,8.7,0,9.1,435.2,297.9,0,613.4,465.3,282,0,539.5,1.4,0.7,0,-0.45,55.7,-10.7,0,151.65,197.1,187.1,0,154.8,95.65,47.5,0,-77.25,3,FALSE,FALSE,2032,Giants Gaming,BOTCARRY
30,10,Red,223,4,3,UNRANKED,GIA Targamas,4,Tahm Kench,TRUE,2303,3190,3109,3211,2055,3111,3364,0,0,8,0,0,0,0,0,0,0,0,0,32499,14194,8509,9796,0,2508,2359,149,0,4981,5,17832,2336,1113,79,6,9570,5382,3277,910,10922,10000,0,0,104,4,0,0,107,14,16,0,48,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1937,0,0,8463,280,0,0,8435,60,0,0,8444,456,0,0,8345,4,0,0,8304,10,0,0,8400,8300,DUO_SUPPORT,BOTTOM,4.2,2.9,0,2.6,314.2,294.9,0,394.4,348.1,178.6,0,333.4,1.4,0.7,0,-0.45,55.7,-10.7,0,151.65,105.5,130.9,0,223.4,95.65,47.5,0,-77.25,3,FALSE,FALSE,2032,Giants Gaming,SUPPORT
31,1,Blue,150,4,12,UNRANKED,ROC Profit,4,Gnar,FALSE,1028,3111,1055,3071,3022,1055,3340,0,4,1,0,0,0,901,0,0,0,0,0,150212,7768,137633,4810,406,6487,837,5649,0,0,0,11190,810,0,29,23,18007,8456,9551,0,9941,8925,0,0,257,7,3,0,846,15,3,0,17,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,637,0,0,8224,384,0,0,8234,21,0,0,8237,488,0,0,8435,2,0,0,8444,702,0,0,8200,8400,SOLO,TOP,10.2,7.2,0,8.3,511.7,412.1,0,502,355.7,241.8,0,339.8,-1.2,-0.9,0,-0.6,-65.5,-17.4,0,-180.2,343.4,485.8,0,683.8,177.6,50.6,0,269.7,4,FALSE,FALSE,1833,ROCCAT,TOP
32,2,Blue,28,4,11,UNRANKED,ROC Memento,4,Evelynn,FALSE,1410,3135,3098,3111,3136,2055,3340,1,1,2,0,1,0,492,0,0,0,0,0,138784,114898,14944,8942,624,4079,3929,150,0,8302,1,8835,1988,152,85,3,15777,3478,12271,28,9931,9550,0,0,18,136,112,0,234,14,9,0,49,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,612,0,0,8143,186,0,0,8136,20,0,0,8105,3,0,0,8234,14,0,0,8232,3,50,0,8100,8200,NONE,JUNGLE,0.8,0.3,0,0.6,402.2,329.1,0,490.3,315.9,248.3,0,363.1,-1.9,0.1,0,-1.3,-66.8,-34.4,0,4,492.9,561.5,0,466.8,-219.2,-133.4,0,-420.1,4,FALSE,FALSE,1833,ROCCAT,JUNGLE
33,3,Blue,268,1,4,UNRANKED,ROC Blanc,4,Azir,FALSE,3115,3006,3116,0,0,3151,3363,1,2,1,0,1,0,1630,0,0,0,0,0,170747,163608,4594,2545,0,9184,9007,177,0,1448,1,4614,4240,638,29,9,11967,5471,6496,0,10846,11050,0,0,276,20,20,0,269,16,8,0,14,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,768,0,0,8226,1251,0,0,8210,0,0,0,8237,529,0,0,8009,1230,0,0,9104,17,40,0,8200,8000,SOLO,MIDDLE,11.6,8.7,0,7.3,597.7,496.5,0,403.8,425.9,285.3,0,316.6,0.7,-0.5,0,-2.9,14.6,9.7,0,-217.4,272.9,122.1,0,801.7,-118.8,-182.9,0,239.6,4,FALSE,FALSE,1833,ROCCAT,MID
34,4,Blue,81,7,4,UNRANKED,ROC HeaQ,4,Ezreal,FALSE,3153,3042,2055,3035,3025,3158,3363,1,4,1,0,1,0,759,0,0,0,0,0,158674,22206,125596,10871,0,17199,3272,13023,903,1145,2,8142,3715,1289,39,21,12542,5234,7287,20,11774,11450,1,0,283,12,12,0,990,13,8,0,22,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,755,37,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8226,2018,0,0,8210,0,0,0,8300,8200,DUO_CARRY,BOTTOM,9.6,9.7,0,9,370.2,344.1,0,403.6,367.3,348.5,0,404.8,0.1,0.4,0,-0.65,2.45,21.95,0,-197.45,391,203.4,0,659.8,179.2,-69.55,0,236.1,4,FALSE,FALSE,1833,ROCCAT,BOTCARRY
35,5,Blue,223,4,3,UNRANKED,ROC Norskeren,18,Tahm Kench,FALSE,3109,2424,3009,2303,2055,0,3364,0,3,2,0,0,0,843,0,0,0,0,0,25005,9207,6841,8955,0,3213,2957,256,0,2445,4,14846,379,0,81,12,14700,7910,6582,207,6887,6400,0,0,50,0,0,0,115,12,16,0,45,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,4,0,0,8313,0,0,0,8304,10,0,0,8339,0,0,0,8444,690,0,0,8463,636,0,0,8300,8400,DUO_SUPPORT,BOTTOM,1.1,1.3,0,2.6,248,263.9,0,366,199.8,155,0,274,0.1,0.4,0,-0.65,2.45,21.95,0,-197.45,537.1,137.7,0,795.2,179.2,-69.55,0,236.1,4,FALSE,FALSE,1833,ROCCAT,SUPPORT
36,6,Red,516,14,4,UNRANKED,S04 Vizicsacsi,10,Ornn,TRUE,3083,1028,3379,3025,0,3047,3340,2,0,8,2,1,1,0,0,0,0,0,0,147417,59516,82685,5215,0,10678,7547,3110,20,1076,1,22051,2846,1998,40,38,11655,4155,7371,128,12250,11825,0,0,284,0,0,0,987,17,5,0,17,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8313,0,0,0,8321,4,0,0,8347,0,0,0,8430,26,0,0,8444,831,0,0,8300,8400,SOLO,TOP,11.4,8.1,0,8.9,577.2,429.5,0,682.2,417.4,274,0,458,1.2,0.9,0,0.6,65.5,17.4,0,180.2,165.8,435.2,0,414.1,-177.6,-50.6,0,-269.7,4,FALSE,FALSE,1833,FC Schalke 04,TOP
37,7,Red,121,4,11,UNRANKED,S04 Pride,4,Kha'Zix,TRUE,3111,3142,2055,1408,3147,1033,3364,0,1,8,0,0,0,1606,0,0,0,0,0,199190,6845,173036,19309,0,9755,632,8900,221,14457,1,13016,27707,6565,108,5,23318,4963,18354,0,11966,10375,3,0,53,175,116,9,675,15,8,0,51,14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1186,0,0,8143,490,0,0,8136,24,0,0,8105,5,0,0,8313,0,0,0,8304,9,0,0,8100,8300,NONE,JUNGLE,2.7,0.2,0,1.9,469,363.5,0,486.3,435.2,279.3,0,383.4,1.9,-0.1,0,1.3,66.8,34.4,0,-4,712.1,694.9,0,886.9,219.2,133.4,0,420.1,4,FALSE,FALSE,1833,FC Schalke 04,JUNGLE
38,8,Red,13,4,7,UNRANKED,S04 Nukeduck,4,Ryze,TRUE,3111,1026,3001,3040,3386,0,3363,6,1,1,5,2,1,1611,1,0,0,0,0,206283,191441,14842,0,770,10761,10372,388,0,3719,1,15542,5536,3753,30,15,13064,6351,6628,84,13865,12275,0,0,307,16,12,4,40,17,7,0,13,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8304,9,0,0,8347,0,0,0,8226,2154,0,0,8234,18,0,0,8300,8200,SOLO,MIDDLE,10.9,9.2,0,10.2,583.1,486.8,0,621.2,473.5,361.5,0,441.3,-0.7,0.5,0,2.9,-14.6,-9.7,0,217.4,391.7,305,0,562.1,118.8,182.9,0,-239.6,4,FALSE,FALSE,1833,FC Schalke 04,MID
39,9,Red,110,7,4,UNRANKED,S04 Vander,550,Varus,TRUE,3153,3124,3091,3097,3006,0,3363,5,1,5,5,3,1,693,2,1,0,0,0,150034,35882,107043,7108,0,14219,6401,7804,14,4045,5,10038,17090,8095,33,33,6705,2585,4040,79,13436,11825,1,1,257,0,0,0,585,15,3,0,11,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,4305,0,0,9101,1895,3697,0,9105,23,30,0,8014,338,0,0,8304,10,0,0,8313,0,0,0,8000,8300,DUO_CARRY,BOTTOM,7.5,7.9,0,9.9,344.8,313.3,0,625.8,354.8,275.9,0,622.4,-0.1,-0.4,0,0.65,-2.45,-21.95,0,197.45,265.8,182.7,0,196.6,-179.2,69.55,0,-236.1,4,FALSE,FALSE,1833,FC Schalke 04,BOTCARRY
40,10,Red,201,3,4,UNRANKED,S04 Boris,4,Braum,TRUE,2045,3401,0,3111,3105,1033,3364,1,0,11,0,1,0,0,0,0,0,0,0,19812,7302,4956,7553,0,4225,3841,384,0,4125,5,23944,807,372,64,19,14709,4257,9839,612,9175,7050,0,0,85,0,0,0,587,13,10,0,37,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2152,0,0,8463,901,0,0,8429,67,15,14,8444,1303,0,0,8304,10,0,0,8345,4,0,0,8400,8300,DUO_SUPPORT,BOTTOM,3,2.3,0,3,268.5,250.8,0,538.7,260.5,163.7,0,409.2,-0.1,-0.4,0,0.65,-2.45,-21.95,0,197.45,303.9,297.5,0,786.2,-179.2,69.55,0,-236.1,4,FALSE,FALSE,1833,FC Schalke 04,SUPPORT
41,1,Blue,516,3,4,UNRANKED,FNC sOAZ,4,Ornn,TRUE,3111,3083,3383,3193,3025,3194,3364,1,1,7,0,1,0,1977,0,0,0,0,0,227526,82820,143105,1600,0,10853,5777,5075,0,1254,1,44366,6015,3818,49,49,17908,3791,13574,541,16416,15225,1,1,361,6,1,0,1466,18,3,0,20,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8313,0,0,0,8304,9,3,0,8347,0,0,0,8429,75,21,20,8444,952,0,0,8300,8400,SOLO,TOP,11,7.5,8,9.6,610.3,463.6,636.4,525.6,419.7,267.1,456.1,397.5,3.4,-0.1,0,-1.1,180.2,44.1,113.3,-86.3,508.4,254.1,703,267.9,70.8,-190.1,65.2,-283.5,5,FALSE,FALSE,2439,Fnatic,TOP
