,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
412,KING-ZONE DragonX,Red,TRUE,206,2542,FALSE,FALSE,15,3,41,1308861,418329,661814,228713,94511,36653,42655,15198,24584,8,100082,71120,27860,392,128,104173,39640,63858,673,80883,68018,1207,270,171,34,2523,87,57,0,217,75,31.3,25.8,2239.2,1902.4,1706.9,1302.4,2072.7,1544.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11,3,1,1,0
413,ROX Tigers,Blue,TRUE,207,1971,FALSE,FALSE,9,5,23,1105324,396965,375410,332946,56126,32035,22631,1456,26867,14,72340,68157,30282,265,88,69566,20367,48730,466,60764,54685,941,227,123,50,2153,75,41,0,139,53,30.1,29.1,2116.2,1998.4,1705.5,1447.3,2091.4,1369.2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,11,3,0,3,1
414,Jin Air GreenWings,Red,FALSE,207,1971,FALSE,FALSE,5,9,13,1014241,298240,403512,312486,43862,18649,24743,467,13113,8,64093,6288,0,199,92,71835,33728,36646,1456,48806,46150,955,134,117,0,1548,72,42,0,123,46,31.4,28.8,2080.2,1906,1538.9,1246.4,1953.9,1392.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
415,Jin Air GreenWings,Blue,TRUE,208,2002,FALSE,FALSE,14,1,43,848179,286638,546453,15082,60046,23621,35864,557,19609,10,77024,70852,27115,289,89,66766,18955,46873,935,68040,57855,1028,238,143,21,2279,82,41,0,120,62,34.1,27.3,2325.6,1975.3,1829.5,1394.6,1494.9,1309.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,2,1,4,0
416,ROX Tigers,Red,FALSE,208,2002,FALSE,FALSE,1,14,2,859100,365696,323026,170376,31558,15283,15337,936,23324,10,109259,26301,2501,223,63,78753,26151,52043,557,52993,52260,1052,183,151,0,5474,76,37,0,130,40,33.8,27.8,2222.9,1850.4,1610.2,1230.2,1519.2,1479.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
417,ROX Tigers,Blue,FALSE,209,2777,FALSE,FALSE,3,16,9,1478704,622585,682890,173227,106134,60786,38778,6565,30764,14,247760,17544,6156,315,205,128955,52636,74320,1996,73993,71880,1328,209,157,8,4178,87,46,0,177,59,31.8,27.3,2205.5,1908.5,1700,1306.6,1520.1,1143.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0
418,Jin Air GreenWings,Red,TRUE,209,2777,FALSE,FALSE,16,3,56,1485905,602545,689967,193390,108478,50329,56147,1996,51294,10,229479,108427,25418,363,223,133906,64593,62745,6564,90400,76025,1363,315,173,55,5364,89,53,0,163,76,36.2,27.6,2219.9,1858.9,1663.9,1238.8,1776.5,1290.9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11,4,3,4,0
419,KONGDOO MONSTER,Blue,FALSE,210,1648,FALSE,FALSE,3,11,6,698575,128926,382048,187595,53318,14027,34704,4583,26550,11,69806,18692,0,149,68,80543,30735,48255,1550,41453,39666,753,151,125,0,2605,65,35,0,100,30,34.7,27.1,2208.4,1989.9,1579.1,1389.8,2415.2,1604.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0
420,SK telecom T1,Red,TRUE,210,1648,FALSE,FALSE,11,3,29,984505,314928,259159,410414,57304,28341,27412,1550,32522,10,55414,44451,8133,236,60,76147,17906,53655,4581,53357,47760,870,187,129,5,1558,73,30,0,109,46,38.7,29.1,2527.5,1877.1,1898,1267.1,2186.1,1736.1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,7,1,1,1,1
421,SK telecom T1,Blue,FALSE,211,1766,FALSE,FALSE,7,14,18,839273,235821,281335,322113,53638,31523,19621,2492,15379,10,70480,7798,1782,216,90,71399,21006,42818,7569,47584,44158,860,180,140,0,2022,69,37,0,99,56,30.5,26.8,2223.5,1852.3,1755.4,1192,2489.7,1494.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
422,KONGDOO MONSTER,Red,TRUE,211,1766,FALSE,FALSE,14,7,30,779605,111147,482794,185660,53498,17844,28080,7570,26227,16,64610,63832,18644,250,68,85059,35808,46755,2492,56414,47033,870,179,129,1,1770,73,54,0,150,42,31.9,27.1,2236,1914.2,1916.5,1294,2840.8,1723.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7,1,1,3,0
423,KONGDOO MONSTER,Blue,FALSE,212,2111,FALSE,FALSE,4,13,8,974959,304393,478555,192005,53242,22328,26013,4896,42024,17,85550,37856,9982,283,81,103549,31029,64281,8237,58820,56258,1085,180,134,13,1492,75,59,0,132,51,33.7,28.6,2084.9,1931.6,1759.6,1281.7,2787.4,1839.9,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,0,0,0,1
424,SK telecom T1,Red,TRUE,212,2111,FALSE,FALSE,13,4,40,1080318,312640,572232,195443,68803,26997,34371,7429,31347,11,73411,67721,20683,278,105,82007,25453,52459,4090,66929,54458,1066,238,156,8,5619,81,41,0,131,43,32.1,27.5,2185.8,1913,1626.8,1296.9,2205.2,1390.3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,8,1,1,4,0
425,kt Rolster,Blue,TRUE,213,2395,FALSE,FALSE,13,7,33,1621393,509385,707691,404310,83350,30390,42848,10107,28178,12,101778,89594,20736,376,100,88615,19400,61758,7451,82773,73218,1456,278,184,10,3002,87,53,0,155,86,37.7,28.9,2325.9,1935.7,1789,1499.1,1875.4,1502.1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,4,1
426,Afreeca Freecs,Red,FALSE,213,2395,FALSE,FALSE,7,13,20,1014398,295182,659168,60044,52059,15773,30437,5846,52407,15,139797,19375,4119,378,92,118415,35013,72896,10501,68483,64408,1309,247,201,4,5706,83,69,0,192,75,35.2,26.6,2408.5,1893.3,1693.7,1343.3,2034.7,1788.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
427,Afreeca Freecs,Blue,FALSE,214,2054,FALSE,FALSE,0,12,0,838259,306621,481038,50596,52742,21448,28613,2677,39908,9,85990,15010,2318,256,66,99059,43820,50919,4317,52598,48453,1077,176,147,0,2666,75,52,0,145,75,33.5,29,2133.6,1947,1528.1,1268.9,2161.1,1520.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
428,kt Rolster,Red,TRUE,214,2054,FALSE,FALSE,12,0,31,1306534,505276,472910,328346,74121,41801,28204,4113,63235,11,84204,88147,16531,341,61,92173,26539,62157,3475,69205,63075,1121,243,145,28,1557,82,48,0,183,65,37,28.3,2509,1983.8,1942.2,1303.8,2362.4,1782.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,1,5,1
429,SK telecom T1,Blue,TRUE,215,2456,FALSE,TRUE,15,11,37,1108555,645993,423042,39516,81448,60651,17567,3227,52060,10,127787,86148,22340,409,105,128870,43527,77080,8258,80732,72230,1309,319,195,39,8835,86,70,0,174,126,37.9,31,2316.6,1975.1,1731.9,1355.7,1795.7,1715.2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,1,4,0
430,KSV,Red,FALSE,215,2456,FALSE,TRUE,11,15,27,1140919,288453,638342,214118,85491,37188,40224,8074,36880,18,98295,38993,1891,393,106,106867,63545,40092,3227,65869,62983,1123,206,165,0,3271,84,72,0,229,85,35.5,25.2,2294.6,1820.7,1611.9,1263.9,1294.8,1438.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,1,1
431,SK telecom T1,Blue,FALSE,216,2758,FALSE,TRUE,12,7,37,1508390,448416,844738,215231,115256,55954,53240,6060,66091,12,208499,102546,17194,388,171,196412,81110,106757,8541,84776,82516,1309,279,185,11,3670,87,58,0,179,83,33.8,27.5,2136.8,1965.6,1658.3,1333.9,3219,1715.8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,8,1,2,3,0
432,KSV,Red,TRUE,216,2758,FALSE,TRUE,7,12,18,1539591,790637,560326,188623,139680,74081,57053,8542,47580,14,166734,49875,17058,469,129,138325,57815,74449,6060,79423,65500,1387,255,191,4,2154,88,70,0,210,91,35.3,28.5,2241.7,1940.8,1728.1,1275.5,2490.6,1285.3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6,1,1,3,0
433,KSV,Blue,FALSE,217,2071,FALSE,TRUE,5,15,11,949691,463405,305272,181009,64596,33789,29149,1654,38927,9,97372,28549,924,245,97,107955,46084,57835,4032,54589,52995,1010,206,149,8,1902,75,58,0,127,55,32.3,27.6,2252.3,1899.5,1724.3,1332.3,2666.6,1382.6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,0,0,1,1
434,SK telecom T1,Red,TRUE,217,2071,FALSE,TRUE,15,5,41,816449,485664,312994,17788,82214,42323,35755,4135,54128,10,107339,69533,28448,298,90,100216,38313,60141,1759,68125,55308,989,207,144,14,4622,82,53,0,148,59,29.1,26.5,2059.9,1880.1,1670.9,1293.4,2140.2,1582.2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,11,2,1,3,0
435,SK telecom T1,Blue,TRUE,218,1975,FALSE,TRUE,9,3,25,810871,468079,316137,26652,64567,42148,20729,1688,25399,11,55227,80950,26627,321,64,72958,25497,45628,1828,63423,59055,963,234,148,21,1754,80,39,0,151,70,34.2,28.2,2162.5,1920.5,1528.7,1244,2225.2,1283.7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,2,2,3,0
436,kt Rolster,Red,FALSE,218,1975,FALSE,TRUE,3,9,4,972956,228343,438804,305806,45060,21765,21462,1828,17502,13,62534,17866,3736,235,71,85757,44651,39417,1688,53019,50970,1018,179,144,2,2690,74,50,0,151,58,36,28.9,2358.7,1934.7,1843.3,1279.6,1836.7,1689.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0
437,SK telecom T1,Blue,FALSE,219,2164,FALSE,TRUE,7,14,17,907710,297710,570363,39634,69542,35987,30829,2722,25626,6,71890,33307,4660,261,83,93470,31127,51611,10729,58563,57133,1053,150,122,0,2183,79,54,0,165,73,29.4,22.7,2097.2,1814.8,1669.7,1194,2208.4,1662.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
438,kt Rolster,Red,TRUE,219,2164,FALSE,TRUE,14,7,24,1128753,270494,584027,274226,66891,27456,28699,10729,22017,11,99495,84693,24026,360,83,103616,40260,60633,2721,73805,67553,1139,306,160,53,3400,84,54,0,179,90,33.9,26.6,2415.2,1848.7,1911.6,1295.7,2149.5,1952.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,2,4,0
439,kt Rolster,Blue,TRUE,220,2145,FALSE,TRUE,16,4,40,986981,358921,451221,176838,77136,38046,36266,2820,23539,12,102837,74790,19402,354,116,73828,36033,35307,2483,70291,63925,997,255,137,42,2984,83,55,0,176,80,32.7,28.1,2361.6,2000.2,1965.5,1370.6,1500.7,1275.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,11,3,2,3,0
440,SK telecom T1,Red,FALSE,220,2145,FALSE,TRUE,4,16,12,816187,308372,483990,23823,49107,32137,14481,2484,27491,10,87178,28924,4107,309,82,105115,42390,59902,2820,54469,52335,1008,182,143,0,1323,77,53,0,165,68,31.8,24.9,2066.8,1803.9,1554.8,1174.8,2462.4,1642.7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,1,1
441,SK telecom T1,Blue,FALSE,221,2129,FALSE,TRUE,9,17,17,832926,341777,469987,21158,65566,32193,30265,3105,21420,11,82125,28290,901,327,85,89098,25988,55453,7652,58500,54283,1052,191,152,9,6089,79,48,0,164,60,33.3,26.3,2231.1,1868.4,1680.4,1337,2381.6,1659.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,2,0
442,kt Rolster,Red,TRUE,221,2129,FALSE,TRUE,16,9,31,976945,240307,516021,220615,55924,22077,26191,7652,32306,9,99014,66313,21689,277,98,96001,36470,56422,3105,67700,62888,1030,233,138,26,1833,81,49,0,138,67,33.3,26.3,2289.3,1894.8,1825.9,1258.3,2445.4,1541.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9,1,1,2,1
443,Afreeca Freecs,Blue,FALSE,222,1663,FALSE,TRUE,3,12,10,542496,177194,274817,90481,30263,14563,13004,2694,22459,13,74311,11049,2364,195,58,77013,25635,46316,5056,43046,40058,807,154,127,0,1147,65,39,0,100,51,33.8,26.9,2239.4,1855.7,1640.8,1215.8,2698.4,1566.1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
444,kt Rolster,Red,TRUE,222,1663,FALSE,TRUE,12,3,34,856017,212563,458462,184988,53303,22200,26042,5058,20331,9,45525,81742,17890,239,73,59490,18477,38314,2693,59339,47133,903,219,128,21,3577,75,37,0,131,42,35.9,28.5,2242.5,1984.8,1884.6,1326.6,1753.9,1328.8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,1,4,1
445,kt Rolster,Blue,FALSE,223,1978,FALSE,TRUE,0,11,0,930250,230621,474140,225487,26194,9940,14270,1982,15529,9,61473,21492,5776,259,41,72928,28414,39533,4979,55562,53651,1057,220,151,27,2001,77,40,0,150,57,33.9,28.8,2168.7,1890.7,1649.8,1310.1,1726.6,1593.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,1,0,0
446,Afreeca Freecs,Red,TRUE,223,1978,FALSE,TRUE,11,0,29,993372,357778,421945,213645,47241,25117,17142,4979,13579,12,84771,91095,32778,304,72,47424,13227,32211,1982,65961,57958,1029,214,117,13,2515,81,53,0,167,65,34,27,2240.6,1888.2,1807.7,1318,963.5,1315.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,1,4,0
447,Afreeca Freecs,Blue,TRUE,224,1697,FALSE,TRUE,7,4,26,833253,236370,283773,313108,43299,23018,17455,2824,19407,12,71057,43441,15622,238,87,62184,21285,39916,979,51678,43825,813,177,130,4,2461,70,37,0,130,41,36.2,27.8,2340.6,1917.6,1624.6,1242.6,1898.9,1568.3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,8,1,1,0,1
448,kt Rolster,Red,FALSE,224,1697,FALSE,TRUE,4,7,10,698387,235217,276234,186932,36528,18514,17032,979,13976,11,62160,26749,3367,195,84,62468,24955,34687,2824,45958,44300,876,168,117,5,2304,69,45,0,103,47,38.5,27.5,2359.4,2015.3,1752.9,1250.6,1481.3,1304.3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,0,2,0
449,kt Rolster,Blue,FALSE,225,2070,FALSE,TRUE,7,15,19,750435,298963,409436,42033,47921,24620,22385,914,23178,11,80776,16017,6324,236,71,83045,28082,51154,3805,54135,52500,973,145,106,9,1851,76,52,0,151,46,29.6,26.1,2131.8,1836,1727,1194.1,2198.1,1943.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,1,0
450,Afreeca Freecs,Red,TRUE,225,2070,FALSE,TRUE,15,7,48,848759,192767,632171,23816,60872,25370,31690,3806,16689,6,83703,74112,21121,305,151,70179,28064,41196,913,67314,61545,888,252,141,43,2596,79,61,0,132,65,26.8,25.3,2339.2,1851.9,2096.8,1265.4,1897.4,1681.7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,3,1,3,1
451,Afreeca Freecs,Blue,TRUE,226,2848,FALSE,TRUE,8,4,20,1470473,696725,535411,238332,71304,41705,26003,3594,37966,15,180620,122549,20600,580,92,104092,40374,60469,3245,92018,84825,1483,327,210,23,6821,89,76,0,282,110,37.7,28,2263.4,1930.1,1746.7,1334.4,1665.6,1103.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,3,5,0
452,KING-ZONE DragonX,Red,FALSE,226,2848,FALSE,TRUE,4,8,11,1687604,524148,818539,344911,69037,35561,30227,3244,25867,11,138454,21993,7686,427,124,103046,44379,55069,3594,79310,74950,1552,270,204,5,4604,88,71,0,238,112,36.4,29.7,2303.5,1913,1645.2,1275.6,1558.2,1438.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0
453,KING-ZONE DragonX,Blue,TRUE,227,1773,FALSE,TRUE,14,3,37,695027,312987,344694,37340,64438,28801,32277,3358,22805,7,89978,53112,23881,242,156,80473,27645,51985,838,61209,49800,874,193,109,25,3786,78,40,0,133,38,28.5,27.3,2408.2,1935.7,1919.3,1279.7,2572.3,1541.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,2,1,2,0
454,Afreeca Freecs,Red,FALSE,227,1773,FALSE,TRUE,3,14,9,727228,228771,240423,258029,41945,24356,16748,838,32952,11,109888,5182,446,206,118,92969,31659,57948,3358,44564,39870,856,140,119,0,1802,69,36,0,98,51,33.6,27.5,2213.4,1910.8,1555.8,1241.3,3271.3,1842.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
455,Afreeca Freecs,Blue,FALSE,228,2310,FALSE,TRUE,8,20,18,1043333,345290,530939,167099,66896,31884,33793,1213,37696,15,180401,46255,6289,380,99,124070,52305,65658,6102,68341,65300,1210,220,165,6,3992,84,70,0,212,64,37,27.9,2367.6,1913.1,1869.6,1302.3,2251.2,1364.5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,0,1,3,0
456,KING-ZONE DragonX,Red,TRUE,228,2310,FALSE,TRUE,20,8,59,1159409,503861,467246,188298,92584,47842,38636,6103,46085,16,111780,49670,19734,317,206,113410,34507,75687,3211,77221,67650,1187,238,155,24,3784,87,54,0,157,92,34.2,27.3,2232.3,1948.1,1657.3,1320.1,2316.2,1602.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,2,1,1,0
457,KING-ZONE DragonX,Blue,TRUE,229,2072,FALSE,TRUE,7,6,17,1072725,357117,538831,176775,48259,22992,24396,867,13776,6,41313,78783,20310,377,47,60925,24582,34528,1813,67914,57025,1096,281,171,19,1919,83,45,0,173,83,32.9,28.7,2308.1,1948.2,1835,1354.9,1694.8,1283.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,1,3,1
458,Afreeca Freecs,Red,FALSE,229,2072,FALSE,TRUE,6,7,13,846799,342645,339260,164892,31991,19926,10250,1813,19754,9,57769,26665,7554,270,29,71434,26748,43817,867,57368,54193,1107,185,154,0,1767,78,76,0,174,72,32.9,25.6,2221.8,1846.3,1690.9,1176.3,1570.9,1737.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
459,Ever8 Winners,Blue,TRUE,230,2632,FALSE,FALSE,14,6,42,1295480,610237,501803,183437,68885,47065,17438,4379,58936,7,112860,69963,18830,422,128,103852,42351,52800,8695,81767,73800,1265,274,203,14,5012,87,76,0,237,76,26.8,27.5,2094.3,1924.1,1533.2,1223.9,2541.9,1583.2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,1,2,1,0
460,MVP,Red,FALSE,230,2632,FALSE,FALSE,6,14,18,1217548,358147,673929,185466,64389,36007,21133,7245,29008,12,126156,42737,5526,384,110,101054,50192,46651,4207,74722,72075,1353,257,170,11,3406,83,59,0,176,97,31.4,27.1,2190,1932.4,1772.2,1319.4,2809.8,1344.4,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5,0,0,3,0
461,Ever8 Winners,Blue,FALSE,231,2228,FALSE,FALSE,4,13,12,1096498,422030,346577,327870,39073,26194,10979,1897,31639,9,100439,9116,6725,260,85,118963,44969,66801,7188,58603,57675,1137,201,156,18,2382,77,59,0,148,41,33,29.4,2124.5,1940.6,1596.7,1275.3,3307,1878.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
462,MVP,Red,TRUE,231,2228,FALSE,FALSE,13,4,35,1350374,364779,505082,480504,85888,42364,36559,6959,22958,13,105061,84483,16658,323,154,66646,29018,35727,1897,70820,62825,1166,197,127,13,2431,83,51,0,137,59,34.4,28.6,2258.6,1867,1790.4,1314.6,1989.4,1262,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8,1,1,4,0
463,Ever8 Winners,Blue,FALSE,232,1855,FALSE,FALSE,1,12,1,856113,255905,273680,326525,29878,18861,8954,2062,23897,9,60978,3575,1117,216,89,61657,20632,36912,4109,45048,43810,919,143,117,8,2131,68,46,0,144,36,30.6,28.9,1949.4,1924.9,1448.2,1298.4,2246.8,1351.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0
464,MVP,Red,TRUE,232,1855,FALSE,FALSE,12,1,30,1089567,299690,479898,309977,44029,18650,21571,3803,20278,10,77402,61905,21661,272,79,61904,20931,38204,2764,64947,56710,1065,217,121,23,1821,79,50,0,122,67,37.5,26.8,2514,1859.1,1982.7,1303.8,2068.5,1322.8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,1,1,2,0
465,Griffin,Blue,TRUE,233,2645,FALSE,FALSE,11,4,34,1512828,540931,622888,349005,62748,33703,26609,2433,55659,11,100688,75106,21056,432,73,99461,40157,56235,3068,79821,72325,1383,287,206,5,4390,86,59,0,223,81,34.1,27.9,2142.7,1930.9,1694.5,1248.5,1805.4,1380.8,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,7,1,1,1,1
466,KONGDOO MONSTER,Red,FALSE,233,2645,FALSE,FALSE,4,11,11,1355851,536833,465532,353480,61580,36558,21951,3068,23750,12,134508,75633,9512,377,101,92492,36266,53789,2432,73597,70255,1348,224,164,8,5361,86,90,0,196,105,36.3,29.2,2099.8,1946.8,1792.4,1265.6,1087.6,1045.1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,0,1,3,0
467,KONGDOO MONSTER,Blue,FALSE,234,1838,FALSE,FALSE,0,11,0,814187,339776,309579,164827,43642,24399,15122,4118,34858,7,67299,15349,390,155,98,76497,25139,47928,3427,45202,42750,888,168,139,0,3944,70,46,0,99,20,31.2,28.1,2219.6,1890.3,1514.5,1232.6,1907.2,1402.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0
468,Griffin,Red,TRUE,234,1838,FALSE,FALSE,11,0,27,1089396,285179,465501,338712,51200,21714,26218,3264,31409,11,76452,56071,23051,254,50,81181,27818,48181,5179,64208,56625,1065,211,130,15,1825,79,31,0,98,48,38,27.8,2269.3,1897.1,1704.4,1226,2345.9,1653.9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,11,1,1,2,0
469,KONGDOO MONSTER,Blue,TRUE,235,2389,FALSE,FALSE,15,11,46,1217787,306683,718907,192193,109321,43348,50270,15696,28464,11,106762,66217,25294,353,133,91586,45112,44330,2143,76576,70258,996,215,138,23,2792,84,71,0,180,60,32.4,26.7,2219.8,1877.9,1875.5,1304.2,1206.9,1160.4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,11,5,2,0,0
470,Ever8 Winners,Red,FALSE,235,2389,FALSE,FALSE,11,15,33,1217346,595469,462173,159698,64761,41279,20889,2590,57564,12,173601,28814,999,281,177,138221,45192,75133,17890,66264,62750,1225,190,142,12,7486,85,56,0,157,57,32.1,26.8,2188,1786.3,1620,1218.2,2087.3,1465.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,3,0
471,KONGDOO MONSTER,Blue,FALSE,236,2873,FALSE,FALSE,12,14,27,1735044,324619,1070761,339659,85091,34876,43193,7019,52894,12,141697,113130,16121,433,93,140095,60851,75533,3709,86297,80824,1246,350,210,60,3530,87,80,0,251,78,34.1,25.1,2198.6,1835.4,1660,1334.5,2643.8,1561.3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,7,2,2,3,0
472,Ever8 Winners,Red,TRUE,236,2873,FALSE,FALSE,14,12,38,1619409,714044,561434,343927,88290,51928,32649,3709,21635,13,156771,73921,19843,388,186,107748,36479,64246,7018,86754,76050,1520,215,134,16,7610,88,74,0,213,98,35,27.7,2189.7,1890.9,1718.4,1320.2,1836.3,1515.3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,7,1,1,2,1
473,KONGDOO MONSTER,Blue,TRUE,237,2150,FALSE,FALSE,9,1,25,1353349,232919,759904,360523,72875,23742,43799,5328,31246,9,63872,91676,26671,335,95,80846,37398,42197,1248,69985,63908,1077,249,147,34,2441,81,65,0,183,60,32.3,26.2,2265.1,1831.1,2032.2,1322.8,2342.5,1504.9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,1,4,0
474,Ever8 Winners,Red,FALSE,237,2150,FALSE,FALSE,1,9,2,1106070,450121,346512,309433,45502,32331,11921,1248,29461,11,105621,26868,1315,243,74,95771,27393,63047,5327,52395,50050,1047,161,129,4,3934,78,52,0,145,66,26.8,26.5,1817.5,1807.9,1359.9,1222.7,2943.7,1415.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,1,1
475,MVP,Blue,TRUE,238,1891,FALSE,FALSE,8,3,20,1006044,260739,555197,190104,51313,19607,28703,3000,45289,12,61895,61189,13072,295,57,77200,29128,45802,2265,64068,56183,1067,225,135,19,2148,78,46,0,127,54,37.4,28.6,2317.1,1996.1,2109.9,1371,2321.4,1662.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,1,2,1
476,Griffin,Red,FALSE,238,1891,FALSE,FALSE,3,8,5,701113,308220,372303,20585,42134,24887,15171,2074,16028,8,55976,20136,3161,248,90,75878,22946,50121,2809,51895,48725,997,182,139,4,9833,74,46,0,127,41,34,26.9,2344.6,1907.2,1689.4,1241.9,2153.2,1385.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0
477,Griffin,Blue,TRUE,239,1626,FALSE,FALSE,12,0,22,789123,150327,442567,196223,44490,17714,22346,4427,32349,9,44887,60846,21326,188,76,60112,11890,46836,1385,58254,53858,814,204,106,40,1377,73,26,0,80,35,32.7,27.7,2298.8,1972.1,1908.6,1433.7,2103.1,1391.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,1,1
478,MVP,Red,FALSE,239,1626,FALSE,FALSE,0,12,0,820041,169003,309929,341103,25250,9240,14623,1385,12330,14,49854,11648,0,134,35,59733,19843,35460,4425,40869,39358,839,109,93,0,1970,64,25,0,85,18,33.6,26.9,2106.4,1782.1,1516.9,1232.3,1534.9,1598.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
