,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole,creepsPerMinDeltas.20-30,xpPerMinDeltas.20-30,goldPerMinDeltas.20-30,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.20-30,creepsPerMinDeltas.30-end,xpPerMinDeltas.30-end,goldPerMinDeltas.30-end,csDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.30-end,damageTakenPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.30-end
624,4,Blue,110,7,4,UNRANKED,M17 Deul,4,Varus,FALSE,3091,1038,3139,3094,3006,3124,3363,1,2,2,0,1,0,593,0,0,0,0,0,284721,75174,205047,4498,618,22203,9233,12652,318,5244,3,18363,10234,6765,38,52,18509,7305,10781,422,16501,15975,3,0,388,44,33,4,1097,17,3,0,12,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,11370,0,0,9101,4341,8374,0,9103,21,10,0,8017,1732,0,0,8236,48,0,0,8226,2184,0,0,8000,8200,DUO,BOTTOM,10.1,7.7,368,283.9,368.9,255.3,0,0,0,0,277.8,371,0,0,63,FALSE,FALSE,2460,Machi Esports,BOTCARRY,10.1,518.5,504.3,0,0,448.2,0,10.3,566.2,441.9,0,0,436.7,0
625,5,Blue,201,4,14,UNRANKED,M17 Dreamer,541,Braum,FALSE,3190,3401,2055,3140,3067,3111,3364,0,1,2,0,0,0,596,0,0,0,0,0,189202,12360,10876,165964,0,6867,6005,722,138,3715,4,24478,1347,692,95,48,23490,12351,10758,380,9334,9075,0,0,79,4,0,0,969,15,17,0,58,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8304,10,0,0,8316,636,0,0,8339,0,0,0,8444,1544,0,0,8429,75,15,16,8300,8400,DUO,BOTTOM,1.9,1.2,282.5,307.8,209.5,156.8,0,0,0,0,297.6,388.2,0,0,63,FALSE,FALSE,2460,Machi Esports,SUPPORT,2.1,368.1,272.9,0,0,527.3,0,2.7,336,228.5,0,0,785.7,0
626,6,Red,14,4,12,UNRANKED,AFR Ninuo,18,Sion,TRUE,3190,3800,3193,3109,3047,3110,3340,0,3,3,0,0,0,595,0,0,0,0,0,231209,155108,64090,12010,0,17664,7611,10052,0,7629,1,76526,1494,385,33,57,29775,12988,13813,2973,14701,13700,0,0,330,0,0,0,3890,18,2,0,22,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,13,0,0,8304,10,0,0,8345,4,0,0,8410,137,0,0,8429,75,28,15,8444,1754,0,0,8300,8400,NONE,JUNGLE,9.2,8.2,503.1,446.3,339,270.8,0,0,0,0,632.4,440.2,0,0,63,FALSE,FALSE,2460,Team Afro,TOP,9.3,565.5,383.4,0,0,930.7,0,6.1,624.3,373.4,0,0,470.2,0
627,7,Red,72,11,4,UNRANKED,AFR Epic,636,Skarner,TRUE,3111,1409,2055,3083,1028,3194,3364,2,0,6,2,1,1,2455,0,0,0,0,0,127877,52791,62563,12522,0,6405,2666,3258,480,5601,1,40514,6554,330,124,32,24176,8420,15755,0,13046,11600,0,0,27,129,98,8,909,16,24,0,94,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,502,0,0,8126,360,0,0,8136,38,0,0,8105,4,0,0,8243,15,0,0,8234,21,0,0,8100,8200,NONE,JUNGLE,0.8,0.3,355.3,394.9,305.9,317.2,0,0,0,0,449.3,427.6,0,0,63,FALSE,FALSE,2460,Team Afro,JUNGLE,1.1,330.9,284,0,0,515.8,0,0.4,367.9,296.9,0,0,671.3,0
628,8,Red,268,4,1,UNRANKED,AFR CaiPi,597,Azir,TRUE,3151,3135,3089,3102,3020,3115,3364,6,0,2,6,2,1,0,1,0,0,0,0,387541,367863,16762,2915,0,42394,41357,711,325,1850,1,10241,45478,9948,52,18,12049,6337,5211,500,20969,18525,5,2,436,48,32,4,347,18,3,0,8,20,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2641,0,0,8226,1551,0,0,8233,27,20,0,8236,80,0,0,8009,2510,0,0,9104,13,0,0,8200,8000,NONE,JUNGLE,13.2,9.6,657.9,509.6,491.4,366.3,0,0,0,0,216,141,0,0,63,FALSE,FALSE,2460,Team Afro,MID,10.9,636.3,520.1,0,0,410.9,0,8.9,671.8,570,0,0,353.8,0
629,9,Red,18,4,7,UNRANKED,AFR DalKa,632,Tristana,TRUE,3140,3094,3031,3072,3006,3087,3363,1,2,4,0,1,0,1121,0,0,0,0,0,331213,110099,215796,5318,1022,26653,5504,20603,546,4484,2,19563,26698,15521,40,4,16597,7258,9200,138,17984,15200,3,0,373,35,16,7,209,18,0,0,12,17,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,12643,0,0,9101,4610,10598,0,9103,19,50,0,8014,325,0,0,8233,33,50,0,8236,48,0,0,8000,8200,SOLO,TOP,8.3,8.3,348,332.7,354.5,273.5,0,0,0,0,433,258.6,0,0,63,FALSE,FALSE,2460,Team Afro,BOTCARRY,9.8,507.2,456.1,0,0,429.1,0,9.6,658.3,581.8,0,0,320.6,0
630,10,Red,44,4,14,UNRANKED,AFR Zest,636,Taric,TRUE,3190,2055,3070,3401,3111,3801,3364,0,2,8,0,0,0,1131,0,0,0,0,0,39696,16585,14926,8184,0,6075,2940,1768,1367,15945,5,26851,5629,854,85,17,19136,9083,9553,499,10417,8375,0,0,56,4,0,0,60,15,19,0,53,11,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,4421,0,0,8463,602,0,0,8429,75,16,15,8453,1867,1901,0,8304,9,3,0,8345,4,0,0,8400,8300,SOLO,BOTTOM,1.6,1.6,263.8,317.4,217.9,173,0,0,0,0,501.3,215.2,0,0,63,FALSE,FALSE,2460,Team Afro,SUPPORT,1.4,334.3,240.5,0,0,524.2,0,0.7,424,302.4,0,0,403.9,0
631,1,Blue,41,12,4,UNRANKED,M17 3z,13,Gangplank,FALSE,3033,3053,3046,3078,3508,3047,3340,1,2,4,0,1,0,1999,0,0,0,0,0,358737,18800,325446,14490,1100,32816,8088,20092,4635,9556,3,23454,4641,4641,33,18,28448,7546,20877,25,17339,16983,2,0,335,17,5,4,866,18,2,0,21,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,655,25,0,8304,10,0,0,8345,4,0,0,8347,0,0,0,8430,9,0,0,8444,1977,0,0,8300,8400,DUO,MIDDLE,11.7,8.2,642.2,488.1,518.9,349.8,0,0,0,0,694.4,345.6,0,0,64,FALSE,FALSE,2225,Machi Esports,TOP,9.9,542.6,543.7,0,0,945.6,0,5.2,319.6,382,0,0,853.6,0
632,2,Blue,154,4,11,UNRANKED,M17 Taizan,4,Zac,FALSE,2055,1409,3190,3109,3158,3067,3364,0,6,5,0,0,0,514,0,0,0,0,0,152091,108747,27962,15381,0,9449,8343,663,441,34004,4,33475,0,0,91,32,40130,11876,23078,5175,10066,9125,0,0,33,142,112,0,857,15,9,0,33,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,260,0,0,8463,235,0,0,8429,73,16,13,8444,1205,0,0,8304,10,0,0,8347,0,0,0,8400,8300,DUO,MIDDLE,0.8,0.4,461.2,310.5,295.7,239.8,0,0,0,0,1127.2,897.3,0,0,64,FALSE,FALSE,2225,Machi Esports,JUNGLE,1.4,360.9,261.3,0,0,1005.4,0,0.8,408.8,241.2,0,0,1314.2,0
633,3,Blue,3,12,4,UNRANKED,M17 Apex,4,Galio,FALSE,3193,3082,3024,3111,3151,3001,3363,4,3,2,3,1,1,1133,0,0,0,0,0,312474,153683,8793,150000,0,22138,21625,512,0,4832,1,63070,0,0,46,49,32113,12710,18988,415,12522,12750,0,0,273,12,12,0,211,17,8,0,23,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1143,0,0,8242,8,0,0,8435,76,0,0,8444,2230,0,0,8313,0,0,0,8316,3044,0,0,8400,8300,DUO,BOTTOM,8.4,9.2,544.5,507.3,408.1,292.3,0,0,0,0,937.9,281.4,0,0,64,FALSE,FALSE,2225,Machi Esports,MID,7.3,471.3,311,0,0,890.9,0,4,265.2,229.8,0,0,985.8,0
634,4,Blue,18,7,4,UNRANKED,M17 Deul,4,Tristana,FALSE,3087,3047,3140,3031,3094,3035,3363,1,4,2,0,1,0,1108,0,0,0,0,0,214665,92489,120382,1794,736,15596,6305,8738,552,5067,3,22311,425,425,34,5,24972,7933,16350,688,13895,12850,0,0,370,16,12,0,192,16,0,0,10,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,6718,0,0,9101,3122,5023,0,9103,21,10,0,8017,488,0,0,8313,0,0,0,8345,4,0,0,8000,8300,DUO,BOTTOM,9.1,8.8,378.9,327.4,337.1,278.5,0,0,0,0,626.9,239.1,0,0,64,FALSE,FALSE,2225,Machi Esports,BOTCARRY,10.1,441.4,413,0,0,818.5,0,11.8,543.8,398.8,0,0,610.6,0
635,5,Blue,44,4,14,UNRANKED,M17 Dreamer,541,Taric,FALSE,3190,3401,2055,3070,0,3111,3364,0,8,1,0,0,0,462,0,0,0,0,0,129464,5392,8560,115511,0,1780,1353,426,0,9416,5,23312,0,0,75,13,23599,7589,15586,423,7689,7100,0,0,72,0,0,0,44,14,14,0,45,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,5,0,0,8304,10,0,0,8316,74,0,0,8347,0,0,0,8453,1004,883,0,8430,19,0,0,8300,8400,DUO,BOTTOM,1.5,1.6,265.7,281.8,186.3,157.9,0,0,0,0,587.5,345.2,0,0,64,FALSE,FALSE,2225,Machi Esports,SUPPORT,2.9,397.1,227.3,0,0,569.5,0,1,221.4,188.8,0,0,1058.6,0
636,6,Red,150,4,12,UNRANKED,AFR Ninuo,18,Gnar,TRUE,3026,3194,1011,3022,3047,3071,3340,3,1,4,3,1,1,2179,0,0,0,0,0,208863,15569,183933,9360,310,23705,4087,19527,90,3788,1,22514,3919,3728,32,38,27768,6316,17791,3661,15619,14555,0,0,336,0,0,0,1190,18,3,0,20,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1692,0,0,8224,360,0,0,8210,0,0,0,8237,956,0,0,8430,4,0,0,8444,2167,0,0,8200,8400,NONE,JUNGLE,10.7,9.1,583.4,478.7,461.5,289.6,0,0,0,0,638.3,304.1,0,0,64,FALSE,FALSE,2225,Team Afro,TOP,9.1,599.8,446.2,0,0,745.1,0,4,474.2,353.4,0,0,1152,0
637,7,Red,113,11,4,UNRANKED,AFR Epic,636,Sejuani,TRUE,2055,1409,3143,3083,3111,1033,3364,1,2,15,0,1,0,988,0,0,0,0,0,144450,52015,78139,14295,0,11138,3441,6665,1031,10502,1,25837,5952,393,144,41,35594,11093,23601,899,12813,11375,1,0,34,145,96,18,827,16,19,0,79,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2416,0,0,9111,1186,0,0,9105,18,30,0,8014,166,0,0,8136,39,0,0,8105,5,0,0,8000,8100,NONE,JUNGLE,1.5,0.4,450.2,364.4,380.4,273.9,0,0,0,0,888.1,710.7,0,0,64,FALSE,FALSE,2225,Team Afro,JUNGLE,0.7,377.1,310.6,0,0,1045.7,0,0.4,534.6,355.4,0,0,1611.2,0
638,8,Red,8,4,14,UNRANKED,AFR CaiPi,597,Vladimir,TRUE,3152,3157,3135,3089,3151,3158,3364,6,1,9,5,2,1,1010,1,0,0,0,0,467017,293513,21389,152114,1253,30236,25448,2749,2039,42411,1,12407,23432,5850,76,5,28095,15512,12583,0,19688,18800,1,1,380,24,9,4,152,18,6,0,36,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8304,9,3,0,8316,10249,0,0,8347,0,0,0,8236,48,0,0,8234,20,0,0,8300,8200,NONE,JUNGLE,11.5,9.9,584.7,480,530.7,353.4,0,0,0,0,821.8,315.4,0,0,64,FALSE,FALSE,2225,Team Afro,MID,10.6,676,573.3,0,0,940.3,0,7,586,605.8,0,0,992.8,0
639,9,Red,498,4,7,UNRANKED,AFR DalKa,632,Xayah,TRUE,3139,3031,3094,3047,3508,3035,3363,10,1,9,9,3,1,1115,2,1,0,0,0,332154,9796,315193,7163,1338,44142,2292,40123,1726,8093,3,14911,27443,12734,31,18,20206,10001,10069,136,18786,16400,4,0,365,34,16,10,262,18,0,0,11,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,12947,0,0,8009,2040,0,0,9104,14,40,0,8014,946,0,0,8233,23,20,0,8236,28,0,0,8000,8200,SOLO,TOP,9.8,8.9,464.5,346.9,389.5,307.4,0,0,0,0,532,214.9,0,0,64,FALSE,FALSE,2225,Team Afro,BOTCARRY,11.8,612,599.3,0,0,776.6,0,6.4,608.4,667,0,0,463.8,0
640,10,Red,497,4,14,UNRANKED,AFR Zest,636,Rakan,TRUE,3050,2055,3105,3092,3158,3504,3364,3,1,18,2,1,1,1278,0,0,0,0,0,37341,20819,15004,1518,0,12880,9612,1749,1518,13339,5,31271,3937,1933,78,44,16005,5524,9868,611,11671,10500,1,0,20,0,0,0,215,16,16,0,44,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,0,0,0,8304,9,0,0,8345,4,0,0,8347,0,0,0,8429,73,18,13,8453,1125,1438,0,8300,8400,SOLO,BOTTOM,0.6,0,339,287.6,246.2,199.9,0,0,0,0,307.3,180.3,0,0,64,FALSE,FALSE,2225,Team Afro,SUPPORT,0.5,420.7,352.2,0,0,629.9,0,1,582.8,366.8,0,0,510.6,0
641,1,Blue,41,12,4,UNRANKED,FW Hanabi,633,Gangplank,TRUE,3078,3111,3142,3031,3156,3033,3340,4,0,6,4,1,1,0,0,0,0,0,0,328648,6693,310856,11098,1230,27313,4730,20379,2203,12510,2,18782,9478,4921,49,11,25247,16665,8452,130,18955,18113,2,1,332,8,4,0,856,18,9,0,28,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,690,25,0,8313,0,0,0,8345,4,0,0,8339,0,0,0,8435,12,0,0,8444,1951,0,0,8300,8400,SOLO,MIDDLE,10,7.1,567.8,458.1,437.4,334.9,0,0,0,0,732,454.8,0,0,65,FALSE,FALSE,2177,Flash Wolves,TOP,10.2,589.1,507,0,0,622.1,0,10.2,785.8,943.6,0,0,1400,0
642,2,Blue,154,11,4,UNRANKED,FW Moojin,633,Zac,TRUE,3111,3194,3109,1409,3801,1011,3364,0,0,6,0,0,0,0,0,0,0,0,0,152625,100222,35269,17133,0,4591,4106,485,0,36547,4,28261,9776,1260,92,14,28989,9255,18961,772,12096,11450,0,1,34,161,110,6,969,16,12,0,38,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,346,0,0,8463,744,0,0,8429,72,15,14,8453,2439,109,0,8313,0,0,0,8347,0,0,0,8400,8300,SOLO,TOP,1.2,0,455.9,368.6,316.6,268.5,0,0,0,0,622.7,657.9,0,0,65,FALSE,FALSE,2177,Flash Wolves,JUNGLE,1.1,303.1,249.7,0,0,806.1,0,1.8,608.2,574.4,0,0,1276.6,0
643,3,Blue,268,4,1,UNRANKED,FW Maple,633,Azir,TRUE,3089,3151,3115,1026,3102,3020,3363,6,0,5,6,3,1,2172,1,1,0,0,0,240220,224179,12886,3155,0,30005,29519,486,0,1269,1,8744,15855,7259,78,10,10924,7927,2904,92,16844,16225,4,1,355,21,20,1,283,18,9,0,23,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1524,0,0,8226,1478,0,0,8234,11,0,0,8237,1048,0,0,9104,15,40,0,8009,2730,0,0,8200,8000,DUO,BOTTOM,11.6,9.2,581,500.4,413.7,291.3,0,0,0,0,185.6,151.3,0,0,65,FALSE,FALSE,2177,Flash Wolves,MID,11.6,511.2,438,0,0,273,0,5,610.6,841,0,0,478.4,0
644,4,Blue,429,4,7,UNRANKED,FW Betty,633,Kalista,TRUE,3047,1038,3153,3156,3085,3046,3363,2,0,8,2,1,1,0,0,0,0,0,0,221367,3194,213460,4712,591,15301,1385,13881,34,2325,3,16072,24521,11030,64,12,11741,4948,6676,116,15957,15325,2,0,344,48,28,0,1008,17,7,0,17,17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,0,0,9101,4107,7691,0,9103,21,10,0,8014,231,0,0,8236,28,0,0,8243,13,0,0,8000,8200,DUO,BOTTOM,12,9.7,447.4,331.2,380,295.8,0,0,0,0,291.2,170.1,0,0,65,FALSE,FALSE,2177,Flash Wolves,BOTCARRY,10.2,540.4,450.3,0,0,194.9,0,5,712.4,705.2,0,0,712,0
645,5,Blue,201,14,4,UNRANKED,FW SwordArt,542,Braum,TRUE,3109,3401,2055,3114,3111,3190,3364,1,0,11,0,1,0,0,0,0,0,0,0,189420,10063,10526,168830,0,5297,4115,543,638,3575,4,20099,4586,3139,88,16,13640,7701,5225,713,10183,9100,0,0,76,0,0,0,348,15,14,0,50,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1916,0,0,8446,953,0,0,8429,72,18,15,8444,956,0,0,8304,10,0,0,8316,1293,0,0,8400,8300,DUO,BOTTOM,3.1,1.8,308.7,296.6,214.8,157.7,0,0,0,0,228.5,37,0,0,65,FALSE,FALSE,2177,Flash Wolves,SUPPORT,2.1,292.9,249.3,0,0,365.2,0,0.8,691.8,556.2,0,0,1123,0
646,6,Red,8,14,4,UNRANKED,JT Rest,638,Vladimir,FALSE,3089,3092,3158,3151,1026,3157,3363,0,4,0,0,0,0,1333,0,0,0,0,0,396895,216898,24090,155907,1152,23902,22316,938,647,32003,1,14565,2683,2683,63,4,35659,12779,21530,1349,14421,13925,1,0,309,24,20,4,115,17,3,0,37,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8304,10,0,0,8316,7521,0,0,8347,0,0,0,8210,0,0,0,8236,48,0,0,8300,8200,NONE,JUNGLE,10.9,8.3,598.2,492.9,503,306.2,0,0,0,0,966.5,486.3,0,0,65,FALSE,FALSE,2177,J Team,TOP,8.9,519.4,396.8,0,0,826.4,0,3,293.8,255,0,0,1608.8,0
647,7,Red,113,11,4,UNRANKED,JT Breaker,642,Sejuani,FALSE,1409,3083,2055,3111,3105,0,3364,0,2,0,0,0,0,1282,0,0,0,0,0,124494,48323,64063,12108,0,2933,1194,1739,0,6840,5,20233,876,0,105,14,22631,7290,15150,190,9238,9050,0,0,49,120,102,4,513,14,18,0,44,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,175,0,0,8463,644,0,0,8429,72,13,13,8444,423,0,0,9111,0,0,0,9104,0,0,0,8400,8000,NONE,JUNGLE,0.8,0.4,394.5,363.5,269.8,267.7,0,0,0,0,600.7,556.6,0,0,65,FALSE,FALSE,2177,J Team,JUNGLE,1.9,221.3,215.1,0,0,254.8,0,3,463.2,190.8,0,0,937,0
648,8,Red,42,4,12,UNRANKED,JT FoFo,22,Corki,FALSE,3078,0,3087,3020,3094,3031,3363,0,2,0,0,0,0,1865,0,0,0,0,0,286611,256419,29614,578,812,16937,14690,1668,578,3350,1,9430,501,0,35,0,19979,10879,8805,294,14797,14908,0,0,384,41,34,4,928,18,5,0,17,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,5830,0,0,8009,900,0,0,9103,16,40,0,8014,133,0,0,8435,11,0,0,8444,837,0,0,8000,8400,NONE,JUNGLE,12.5,10.5,614.6,504.1,456.1,325.2,0,0,0,0,306.3,361.5,0,0,65,FALSE,FALSE,2177,J Team,MID,9.7,581.3,413,0,0,354.8,0,9,459.2,381.4,0,0,1293.6,0
649,9,Red,51,4,7,UNRANKED,JT Lilv,546,Caitlyn,FALSE,3094,3036,3087,3047,3031,0,3363,0,2,0,0,0,0,1867,0,0,0,0,0,256560,64798,187091,4671,1554,14481,3126,10775,580,3074,3,8225,1639,1639,46,22,12694,7236,5190,267,13978,13575,0,0,390,14,13,0,207,16,3,0,12,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,6833,0,0,9101,2061,5105,0,9103,24,30,0,8017,637,0,0,8234,22,0,0,8236,28,0,0,8000,8200,NONE,JUNGLE,12.4,8.5,424.1,314.4,396.2,268.5,0,0,0,0,294.8,118.9,0,0,65,FALSE,FALSE,2177,J Team,BOTCARRY,11.4,462.6,405.6,0,0,317.2,0,10.6,536.2,432.6,0,0,547.4,0
650,10,Red,223,4,14,UNRANKED,JT Hana,4,Tahm Kench,FALSE,3401,3082,3190,0,0,3111,3364,0,3,0,0,0,0,1814,0,0,0,0,0,182364,9047,8205,165111,0,1765,1615,131,18,6292,5,24193,366,0,84,6,21534,9919,10839,775,7590,7325,0,0,78,0,0,0,194,13,13,0,59,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,4,0,0,8313,0,0,0,8316,798,0,0,8339,0,0,0,8444,801,0,0,8430,11,0,0,8300,8400,SOLO,BOTTOM,2.9,1.4,355.1,246.7,226.9,144.5,0,0,0,0,344.8,95.8,0,0,65,FALSE,FALSE,2177,J Team,SUPPORT,2.1,276.1,200.5,0,0,601,0,2.4,413.6,207,0,0,1905,0
651,1,Blue,150,12,4,UNRANKED,JT Rest,638,Gnar,FALSE,0,0,0,0,0,0,3340,1,2,1,0,1,0,870,0,0,0,0,0,158927,12369,146558,0,315,12934,2278,10656,0,541,1,13869,3141,219,31,20,20251,7501,12423,327,10317,9800,0,0,249,10,7,0,811,15,4,0,17,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,902,0,0,8224,280,0,0,8234,21,0,0,8237,681,0,0,8430,8,0,0,8444,953,0,0,8200,8400,DUO,MIDDLE,8.1,7.4,458.6,431.4,328.6,293.2,0,0,0,0,578.9,432.5,0,0,66,FALSE,FALSE,1929,J Team,TOP,8.8,516.3,320.1,0,0,786.8,0,0,0,0,0,0,0,0
652,2,Blue,76,11,4,UNRANKED,JT Breaker,642,Nidalee,FALSE,1410,2032,0,3111,3504,1052,3364,0,2,2,0,0,0,540,0,0,0,0,0,105823,77720,18384,9718,552,6790,6452,276,62,12371,5,9391,3647,0,133,0,20962,7768,13032,162,7993,7685,0,0,38,105,79,9,306,13,11,0,82,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,275,0,0,8143,100,0,0,8136,48,0,0,8105,2,0,0,9105,30,40,0,9111,13,0,0,8100,8000,DUO,MIDDLE,1,0.2,271.3,356.8,212,261.5,0,0,0,0,448,674.2,0,0,66,FALSE,FALSE,1929,J Team,JUNGLE,1.9,363.3,215.2,0,0,598,0,0,0,0,0,0,0,0
653,3,Blue,268,4,1,UNRANKED,JT FoFo,22,Azir,FALSE,1056,3135,0,3020,3151,3115,3363,2,2,1,2,1,1,1775,0,0,0,0,0,177277,165292,11985,0,0,22873,21681,1191,0,768,1,7902,3469,0,36,11,13249,5414,7644,190,11887,11050,0,0,306,17,16,0,174,16,4,0,13,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1792,0,0,8226,1243,0,0,8210,0,0,0,8237,587,0,0,9104,15,50,0,8017,890,0,0,8200,8000,DUO,BOTTOM,10.9,9.1,574.4,495.2,369.1,329.8,0,0,0,0,255.5,175.8,0,0,66,FALSE,FALSE,1929,J Team,MID,9.3,495.9,379.7,0,0,660.7,0,0,0,0,0,0,0,0
